,rep,t,genotype,drivers,tissue,blood,diff,pcterr,logprob,popsize,cellhge,cell_ID,is_outer,norm_t,norm_t_binned,norm_age,r_mean,r_std,centroid_x,centroid_y,centroid_r
2139,0,605.0000154932338,362,"(57, 118, 235, 268, 360)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1906166,True,0.9136270775956448,0.93,0.007550496120842432,58.60034129593445,,-25.0,53.0,58.60034129593445
2140,0,605.0000154932338,363,"(57, 118, 235, 268, 361)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1906388,True,0.9136270775956448,0.93,0.007550496120842432,47.265209192385896,,5.0,47.0,47.265209192385896
2141,0,605.0000154932338,364,"(57, 118, 235, 268, 362)",0.00043318171973142733,0.0006836568042842493,0.00025047508455282194,57.82217326901895,0.1981679827493721,2,1.8,1920446,True,0.9136270775956448,0.93,0.007550496120842432,27.900898770482478,1.0390840190180424,-4.5,27.5,27.865749586185547
2142,0,605.0000154932338,365,"(363,)",0.000649772579597141,0.00011394280071404157,-0.0005358297788830994,-82.46420297010901,-0.7560741756450666,3,0.30000000000000004,1891559,True,0.9136270775956448,0.93,0.007550496120842432,21.30352092869325,0.48989188714768145,6.333333333333333,-20.333333333333332,21.29684379328438
2143,0,605.0000154932338,366,"(364,)",0.00043318171973142733,0.0006836568042842493,0.00025047508455282194,57.82217326901895,0.1981679827493721,2,1.8,1924247,True,0.9136270775956448,0.93,0.007550496120842432,27.88674975450537,0.8114038816701367,-26.0,10.0,27.85677655436824
2144,0,605.0000154932338,367,"(57, 118, 235, 268, 365)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1917685,True,0.9136270775956448,0.93,0.007550496120842432,51.24451190127583,,-15.0,49.0,51.24451190127583
2145,0,605.0000154932338,368,"(366,)",0.00021659085986571366,3.798093357134719e-05,-0.00017860992629436647,-82.464202970109,-0.7560735470195774,1,0.1,1925447,True,0.9136270775956448,0.93,0.007550496120842432,19.026297590440446,,19.0,-1.0,19.026297590440446
2146,0,605.0000154932338,369,"(57, 118, 235, 268, 367)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1906135,True,0.9136270775956448,0.93,0.0,35.11409973215888,,-12.0,33.0,35.11409973215888
2147,0,605.0000154932338,371,"(369,)",0.000649772579597141,0.00011394280071404157,-0.0005358297788830994,-82.46420297010901,-0.7560741756450666,3,0.30000000000000004,1919674,True,0.9136270775956448,0.93,0.0,23.578558176498277,0.2781932354124448,21.333333333333332,10.0,23.560796062763057
2148,0,605.0000154932338,372,"(57, 118, 235, 268, 370)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1925408,True,0.9136270775956448,0.93,0.0,34.40930106817051,,-20.0,28.0,34.40930106817051
2149,0,605.0000154932338,373,"(57, 118, 235, 268, 371)",0.00043318171973142733,0.0006836568042842493,0.00025047508455282194,57.82217326901895,0.1981679827493721,2,1.8,1918619,True,0.9136270775956448,0.93,0.0,65.78602476909813,3.2245759658001103,-10.0,65.0,65.76473218982953
2150,0,605.0000154932338,374,"(57, 118, 235, 268, 372)",0.00043318171973142733,0.0006836568042842493,0.00025047508455282194,57.82217326901895,0.1981679827493721,2,1.8,1925843,True,0.9136270775956448,0.93,0.0,36.93920115671215,0.9954073577744104,-23.5,28.5,36.93913913452776
2151,0,605.0000154932338,375,"(57, 118, 235, 268, 373)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1920868,True,0.9136270775956448,0.93,0.0,56.1426753904728,,-4.0,56.0,56.142675390472796
2152,0,605.0000154932338,377,"(57, 118, 235, 268, 375)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1921817,True,0.9136270775956448,0.93,0.0,31.400636936215164,,5.0,31.0,31.400636936215164
2153,0,605.0000154932338,378,"(57, 118, 235, 268, 376)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1897731,True,0.9136270775956448,0.93,0.0,30.4138126514911,,-14.0,27.0,30.4138126514911
2154,0,605.0000154932338,379,"(57, 118, 253, 292, 377)",0.00021659085986571366,0.00034182840214212463,0.00012523754227641097,57.82217326901895,0.1981679460177306,1,0.9,1917953,True,0.9136270775956448,0.93,0.0,37.69615364994153,,14.0,35.0,37.69615364994153
2155,0,610.0000041818427,1,(),0.23529411764705882,0.08560019113280316,-0.14969392651425567,-63.61991876855866,-0.4391363352321291,1164,250.8,1915426,True,0.9211776973255645,0.93,0.9135306223345057,18.44403625593663,5.9907926595688625,1.6554982817869415,-5.4063573883161515,5.654146688157299
2156,0,610.0000041818427,58,"(56,)",0.013341419041843541,0.007167480118775385,-0.006173938923068156,-46.27647856426996,-0.26983552540366396,66,21.0,1919938,True,0.9211776973255645,0.93,0.785265783532351,22.694767997239953,3.1926245928242634,-21.439393939393938,-6.378787878787879,22.36820393529826
2157,0,610.0000041818427,59,"(57,)",0.01051142106327067,0.0025939451858425205,-0.00791747587742815,-75.32260224160972,-0.6077006261427434,52,7.6000000000000005,1917315,True,0.9211776973255645,0.93,0.7777155719115045,19.70595448113429,4.397233121460866,-4.538461538461538,18.673076923076923,19.216696774192034
2158,0,610.0000041818427,90,"(88,)",0.007681423084697796,0.001570019454588894,-0.006111403630108902,-79.56082567933879,-0.6895366303270544,38,4.6000000000000005,1925388,True,0.9211776973255645,0.93,0.679556940127077,19.62896975050128,3.392100394869848,-15.263157894736842,12.18421052631579,19.529950718556666
2159,0,610.0000041818427,97,"(95,)",0.015969274307661208,0.010341649885661627,-0.005627624421999581,-35.240326602065736,-0.18869534870794472,79,30.3,1911433,True,0.9211776973255645,0.93,0.6493543450802641,23.002093067017793,4.301748971034181,-18.088607594936708,-13.91139240506329,22.819390074479525
2160,0,610.0000041818427,108,"(106,)",0.02021427127552052,0.003413085770845421,-0.016801185504675097,-83.1154646916277,-0.7725108768237763,100,10.0,1900578,True,0.9211776973255645,0.93,0.6040508746446583,8.075409720706663,4.2720323555877044,-0.96,3.48,3.6099861495579177
2161,0,610.0000041818427,110,"(108,)",0.01637355973317162,0.009044677292740366,-0.007328882440431254,-44.760470904707915,-0.25775003019231246,81,26.5,1912256,True,0.9211776973255645,0.93,0.5965000272152239,23.234576494022527,3.060863576298144,15.876543209876543,16.580246913580247,22.955809983757145
2162,0,610.0000041818427,112,"(110,)",0.008489993935718617,0.001433496023755077,-0.0070564979119635395,-83.1154646916277,-0.7725108622189085,42,4.2,1915436,True,0.9211776973255645,0.93,0.5889490170769577,15.298684783414176,4.590313884014225,13.738095238095237,-5.690476190476191,14.869995966554646
2163,0,610.0000041818427,120,"(57, 118)",0.03759854457246816,0.010717089320454624,-0.026881455252013537,-71.49599953317794,-0.5450941806471451,186,31.400000000000002,1898637,True,0.9211776973255645,0.93,0.5813989837115491,19.251965510009317,3.7440397782180206,7.763440860215054,16.344086021505376,18.094202438030365
2164,0,610.0000041818427,152,"(106, 150)",0.024863553668890235,0.0041980954981398685,-0.020665458170750366,-83.1154646916277,-0.7725108788013908,123,12.3,1914865,True,0.9211776973255645,0.93,0.46813898673525545,7.255200645684566,3.650212010096422,0.37398373983739835,-2.2439024390243905,2.2748542796237246
2165,0,610.0000041818427,202,"(106, 200)",0.005659995957145745,0.0009556640158367181,-0.004704331941309026,-83.1154646916277,-0.7725108496285059,28,2.8000000000000003,1925889,True,0.9211776973255645,0.93,0.3322275944591087,11.242456413712631,2.1256882632813685,-9.464285714285714,-5.071428571428571,10.73741551010925
2166,0,610.0000041818427,211,"(56, 209)",0.017384273296947646,0.005119628656268132,-0.012264644640679515,-70.55022911330413,-0.5309180736028758,86,15.0,1919603,True,0.9211776973255645,0.93,0.30202530402294286,19.169499732442045,4.258699167143967,-18.837209302325583,-1.3255813953488371,18.883792530509236
2167,0,610.0000041818427,214,"(57, 118, 212)",0.0066707095209217705,0.010136864739410901,0.0034661552184891307,51.9608177753507,0.18173161981344832,33,29.7,1918820,True,0.9211776973255645,0.93,0.2944748207674277,47.345125514792436,7.272572553828024,21.424242424242426,40.57575757575758,45.88453188493217
2168,0,610.0000041818427,234,"(57, 232)",0.008085708510208208,0.004095702925014506,-0.003990005585193702,-49.34639407488311,-0.2953896274475283,40,12.0,1924680,True,0.9211776973255645,0.93,0.24917070300338565,23.106415737972572,2.5356032497164707,-6.45,21.675,22.614334502699833
2169,0,610.0000041818427,237,"(57, 118, 235)",0.027895694360218316,0.04239052527390013,0.014494830913681814,51.96081777535068,0.18173162150726666,138,124.2,1926525,True,0.9211776973255645,0.93,0.24161995127043073,49.629351848139905,8.49602141684735,22.246376811594203,43.70289855072464,49.03921515459201
2170,0,610.0000041818427,241,"(239,)",0.001010713563776026,0.00017065428854227106,-0.0008400592752337549,-83.11546469162771,-0.7725106758810033,5,0.5,1913064,True,0.9211776973255645,0.93,0.2340693132405272,7.2000390378432515,0.8362399876330592,-6.4,-3.2,7.155417527999328
2171,0,610.0000041818427,255,"(57, 118, 253)",0.02931069334950475,0.042083347554524045,0.012772654205019295,43.57677265671065,0.15708418651133507,145,123.3,1920014,True,0.9211776973255645,0.93,0.18121507356498928,43.269241408179276,10.75227639150521,25.868965517241378,32.88275862068966,41.83872836785032
2172,0,610.0000041818427,264,"(110, 262)",0.003436426116838488,0.0005802245810437217,-0.0028562015357947662,-83.1154646916277,-0.7725108251883143,17,1.7000000000000002,1920294,True,0.9211776973255645,0.93,0.14346195861538394,17.69198170917598,1.8353186786819595,14.705882352941176,-9.705882352941176,17.620077412647245
2173,0,610.0000041818427,270,"(57, 118, 235, 268)",0.3713361633313119,0.5604628144305267,0.18912665109921478,50.93138502927683,0.17877955734890033,1837,1642.1000000000001,1920343,True,0.9211776973255645,0.93,0.14346195861538394,47.541252805563424,11.919971671165362,-12.767011431682091,42.08600979858465,43.97986814058523
2174,0,610.0000041818427,280,"(57, 118, 253, 278)",0.04629068122094199,0.06952455715212123,0.023233875931179246,50.19125948975708,0.17664465894703438,229,203.70000000000002,1902255,True,0.9211776973255645,0.93,0.11325910017506548,37.75456444588078,8.766404607663507,25.707423580786028,25.62882096069869,36.30024918643813
2175,0,610.0000041818427,288,"(57, 118, 235, 286)",0.0032342834040832826,0.004914843510017407,0.0016805601059341245,51.96081777535072,0.18173161744815203,16,14.4,1896595,True,0.9211776973255645,0.93,0.09060753172746358,40.87959129912787,12.20585718268161,9.3125,39.5,40.58291088931399
2176,0,610.0000041818427,289,"(57, 118, 253, 287)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1889952,True,0.9211776973255645,0.93,0.08305675459339046,46.042418879973994,9.959484291971563,1.5,46.0,46.02445002387318
2177,0,610.0000041818427,291,"(289,)",0.00505356781888013,0.0008532714427113553,-0.004200296376168774,-83.1154646916277,-0.7725108450959612,25,2.5,1924126,True,0.9211776973255645,0.93,0.08305675459339046,15.897244712552936,1.8923118987342833,14.32,-6.64,15.784549407569415
2178,0,610.0000041818427,294,"(57, 118, 253, 292)",0.04608853850818678,0.07003652001774804,0.02394798150956126,51.96081777535068,0.18173162171740195,228,205.20000000000002,1917049,True,0.9211776973255645,0.93,0.08305675459339046,38.00240396380008,6.160604838165579,30.17982456140351,21.026315789473685,36.782166415747795
2179,0,610.0000041818427,298,"(57, 118, 296)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1924235,True,0.9211776973255645,0.93,0.07550628442352594,28.0178514522438,,1.0,28.0,28.0178514522438
2180,0,610.0000041818427,300,"(57, 118, 235, 268, 298)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1914547,True,0.9211776973255645,0.93,0.0679554103178345,48.04164859785725,,-2.0,48.0,48.041648597857254
2181,0,610.0000041818427,301,"(57, 118, 235, 268, 299)",0.0008085708510208206,0.0012287108775043518,0.00042014002648353113,51.96081777535072,0.1817316036737805,4,3.6,1923591,True,0.9211776973255645,0.93,0.0679554103178345,47.346339403017836,1.196742876444754,-31.25,35.5,47.29495216193796
2182,0,610.0000041818427,302,"(300,)",0.001010713563776026,0.00017065428854227106,-0.0008400592752337549,-83.11546469162771,-0.7725106758810033,5,0.5,1911085,True,0.9211776973255645,0.93,0.0679554103178345,7.850756304490856,1.207075726444433,-4.4,-6.4,7.76659513557904
2183,0,610.0000041818427,303,"(57, 232, 301)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1886735,True,0.9211776973255645,0.93,0.0679554103178345,30.23243291566195,,-17.0,25.0,30.23243291566195
2184,0,610.0000041818427,304,"(57, 118, 235, 268, 302)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1915908,True,0.9211776973255645,0.93,0.06040508058556503,28.635642126552707,,-6.0,28.0,28.635642126552707
2185,0,610.0000041818427,307,"(57, 118, 235, 305)",0.002425712553062462,0.0036861326325130553,0.0012604200794505932,51.960817775350705,0.18173161591766618,12,10.8,1920483,True,0.9211776973255645,0.93,0.05285415984867024,38.378223589088556,2.243038721165458,18.333333333333332,33.666666666666664,38.334782581300175
2186,0,610.0000041818427,312,"(57, 118, 235, 268, 310)",0.002021427127552052,0.0030717771937608792,0.0010503500662088273,51.960817775350684,0.18173161469327742,10,9.0,1899678,True,0.9211776973255645,0.93,0.05285415984867024,33.241664727404945,3.478781100520022,-21.0,25.7,33.188702897220914
2187,0,610.0000041818427,316,"(57, 118, 235, 268, 314)",0.0006064281382656155,0.0009215331581282638,0.0003151050198626483,51.960817775350705,0.1817315975518382,3,2.7,1910830,True,0.9211776973255645,0.93,0.045303512134715083,29.32073118313336,0.6648942244043494,-5.333333333333333,28.666666666666668,29.15857030483872
2188,0,610.0000041818427,321,"(57, 118, 235, 268, 319)",0.002223569840307257,0.003378954913136967,0.0011553850728297102,51.9608177753507,0.1817316153611258,11,9.9,1894626,True,0.9211776973255645,0.93,0.045303512134715083,45.867469240428704,3.491817868411701,-26.272727272727273,37.54545454545455,45.8248552138673
2189,0,610.0000041818427,322,"(57, 118, 235, 320)",0.001212856276531231,0.0018430663162565277,0.0006302100397252966,51.960817775350705,0.18173160979572306,6,5.4,1862056,True,0.9211776973255645,0.93,0.045303512134715083,56.04294425407824,3.00434338935056,20.333333333333332,52.0,55.8340795970028
2190,0,610.0000041818427,323,"(57, 118, 235, 268, 321)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1915125,True,0.9211776973255645,0.93,0.045303512134715083,44.01136216933077,,-16.0,41.0,44.01136216933077
2191,0,610.0000041818427,326,"(57, 118, 235, 324)",0.0028299979785728724,0.004300488071265231,0.0014704900926923582,51.960817775350684,0.1817316167922294,14,12.6,1922398,True,0.9211776973255645,0.93,0.045303512134715083,45.309509544530066,3.3128749735857896,18.428571428571427,41.285714285714285,45.211972407533736
2192,0,610.0000041818427,327,"(106, 150, 325)",0.001010713563776026,0.00017065428854227106,-0.0008400592752337549,-83.11546469162771,-0.7725106758810033,5,0.5,1925286,True,0.9211776973255645,0.93,0.045303512134715083,4.057076657157208,0.6520438999312994,2.2,-2.2,3.111269837220809
2193,0,610.0000041818427,329,"(57, 118, 253, 278, 327)",0.0006064281382656155,0.0009215331581282638,0.0003151050198626483,51.960817775350705,0.1817315975518382,3,2.7,1914379,True,0.9211776973255645,0.93,0.037753016853954526,34.61229503672343,1.408385045438735,32.333333333333336,12.333333333333334,34.60571564865486
2194,0,610.0000041818427,332,"(57, 118, 235, 268, 330)",0.0008085708510208206,0.0012287108775043518,0.00042014002648353113,51.96081777535072,0.1817316036737805,4,3.6,1911840,True,0.9211776973255645,0.93,0.030202309552173158,50.21002885703021,2.2220117540023527,-30.0,40.25,50.20022410308544
2195,0,610.0000041818427,333,"(57, 118, 235, 331)",0.002425712553062462,0.0036861326325130553,0.0012604200794505932,51.960817775350705,0.18173161591766618,12,10.8,1924513,True,0.9211776973255645,0.93,0.030202309552173158,48.727114783857,3.438014994016341,24.75,41.916666666666664,48.67822351364565
2196,0,610.0000041818427,336,"(57, 118, 253, 278, 334)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1913728,True,0.9211776973255645,0.93,0.030202309552173158,42.63801121065568,,27.0,33.0,42.638011210655684
2197,0,610.0000041818427,339,"(57, 118, 235, 268, 337)",0.0008085708510208206,0.0012287108775043518,0.00042014002648353113,51.96081777535072,0.1817316036737805,4,3.6,1916042,True,0.9211776973255645,0.93,0.022651745058784298,56.04502614404131,2.9337222121908026,-1.0,56.0,56.00892785976178
2198,0,610.0000041818427,341,"(57, 118, 235, 320, 339)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1913975,True,0.9211776973255645,0.93,0.022651745058784298,57.330315559899034,3.077309799938488,23.0,52.5,57.31710041514661
2199,0,610.0000041818427,342,"(57, 118, 235, 268, 340)",0.0006064281382656155,0.0009215331581282638,0.0003151050198626483,51.960817775350705,0.1817315975518382,3,2.7,1908731,True,0.9211776973255645,0.93,0.022651745058784298,42.074117583666286,2.480512917470062,-25.666666666666668,33.333333333333336,42.070047407732844
2200,0,610.0000041818427,344,"(57, 118, 235, 324, 342)",0.0006064281382656155,0.0009215331581282638,0.0003151050198626483,51.960817775350705,0.1817315975518382,3,2.7,1919303,True,0.9211776973255645,0.93,0.022651745058784298,47.84100514102838,2.803094833241059,24.0,41.333333333333336,47.79586221049312
2201,0,610.0000041818427,345,"(57, 118, 253, 292, 343)",0.0008085708510208206,0.0012287108775043518,0.00042014002648353113,51.96081777535072,0.1817316036737805,4,3.6,1921468,True,0.9211776973255645,0.93,0.022651745058784298,44.265754541000135,4.625000888782048,38.25,22.25,44.25070620905388
2202,0,610.0000041818427,346,"(57, 118, 235, 268, 344)",0.001010713563776026,0.0015358885968804396,0.0005251750331044136,51.960817775350684,0.18173160734694593,5,4.5,1919364,True,0.9211776973255645,0.93,0.022651745058784298,42.44731756461109,2.4559192701152535,-36.4,21.8,42.42876382832759
2203,0,610.0000041818427,350,"(57, 118, 235, 268, 348)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1905024,True,0.9211776973255645,0.93,0.022651745058784298,31.95309061734092,,-11.0,30.0,31.953090617340916
2204,0,610.0000041818427,353,"(57, 118, 235, 268, 351)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1923286,True,0.9211776973255645,0.93,0.01510111585076217,61.35144660071187,,-20.0,58.0,61.35144660071187
2205,0,610.0000041818427,354,"(57, 118, 235, 268, 352)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1925450,True,0.9211776973255645,0.93,0.01510111585076217,52.105573520168065,0.13570655371691215,-31.5,41.5,52.100863716449076
2206,0,610.0000041818427,355,"(57, 118, 235, 268, 353)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1915346,True,0.9211776973255645,0.93,0.01510111585076217,49.04549398812989,0.2811386146192084,19.5,45.0,49.04334817281544
2207,0,610.0000041818427,356,"(57, 118, 253, 278, 354)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1923525,True,0.9211776973255645,0.93,0.01510111585076217,27.80960573218139,1.1187752416138856,17.0,22.0,27.80287754891569
2208,0,610.0000041818427,357,"(57, 118, 235, 268, 355)",0.001010713563776026,0.0015358885968804396,0.0005251750331044136,51.960817775350684,0.18173160734694593,5,4.5,1923293,True,0.9211776973255645,0.93,0.01510111585076217,48.64172407714888,1.79676055810005,-23.8,42.4,48.62303980624823
2209,0,610.0000041818427,358,"(57, 118, 235, 356)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1918048,True,0.9211776973255645,0.93,0.01510111585076217,45.254833995939045,,32.0,32.0,45.254833995939045
2210,0,610.0000041818427,359,"(57, 118, 253, 292, 357)",0.0008085708510208206,0.0012287108775043518,0.00042014002648353113,51.96081777535072,0.1817316036737805,4,3.6,1910658,True,0.9211776973255645,0.93,0.01510111585076217,33.09695483400693,2.030297421793282,29.5,15.0,33.094561486745825
2211,0,610.0000041818427,362,"(57, 118, 235, 268, 360)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1923199,True,0.9211776973255645,0.93,0.01510111585076217,57.77542730261716,,-23.0,53.0,57.77542730261716
2212,0,610.0000041818427,363,"(57, 118, 235, 268, 361)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1922307,True,0.9211776973255645,0.93,0.01510111585076217,47.32332007715722,0.08218120136509884,5.5,47.0,47.32071428032337
2213,0,610.0000041818427,364,"(57, 118, 235, 268, 362)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1906810,True,0.9211776973255645,0.93,0.01510111585076217,28.363598277058845,0.11218536111876343,-4.5,28.0,28.359301824974466
2214,0,610.0000041818427,365,"(363,)",0.0004042854255104103,6.826171541690843e-05,-0.00033602371009350187,-83.1154646916277,-0.7725103586032067,2,0.2,1915511,True,0.9211776973255645,0.93,0.01510111585076217,21.360471342831328,0.6786221512470993,6.0,-20.5,21.360009363293827
2215,0,610.0000041818427,366,"(364,)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1926010,True,0.9211776973255645,0.93,0.01510111585076217,27.73084924772409,,-25.0,12.0,27.730849247724095
2216,0,610.0000041818427,368,"(366,)",0.001010713563776026,0.00017065428854227106,-0.0008400592752337549,-83.11546469162771,-0.7725106758810033,5,0.5,1908075,True,0.9211776973255645,0.93,0.01510111585076217,17.862585800965338,1.288423699308315,17.8,-1.4,17.854971296532515
2217,0,610.0000041818427,369,"(57, 118, 235, 268, 367)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1917639,True,0.9211776973255645,0.93,0.00755061972991974,34.79798951564611,0.44704735539706053,-11.0,33.0,34.785054261852174
2218,0,610.0000041818427,371,"(369,)",0.0006064281382656155,0.00010239257312536266,-0.0005040355651402529,-83.1154646916277,-0.772510534868609,3,0.30000000000000004,1891373,True,0.9211776973255645,0.93,0.00755061972991974,23.578558176498277,0.2781932354124448,21.333333333333332,10.0,23.560796062763057
2219,0,610.0000041818427,372,"(57, 118, 235, 268, 370)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1925873,True,0.9211776973255645,0.93,0.00755061972991974,35.22782990761707,,-20.0,29.0,35.22782990761707
2220,0,610.0000041818427,373,"(57, 118, 235, 268, 371)",0.0006064281382656155,0.0009215331581282638,0.0003151050198626483,51.960817775350705,0.1817315975518382,3,2.7,1914155,True,0.9211776973255645,0.93,0.00755061972991974,66.49588412426495,3.5279018975156133,-10.333333333333334,65.66666666666667,66.47472368418607
2221,0,610.0000041818427,374,"(57, 118, 235, 268, 372)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1903523,True,0.9211776973255645,0.93,0.00755061972991974,38.60051813123757,,-23.0,31.0,38.600518131237564
2222,0,610.0000041818427,375,"(57, 118, 235, 268, 373)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1916958,True,0.9211776973255645,0.93,0.00755061972991974,56.1426753904728,,-4.0,56.0,56.142675390472796
2223,0,610.0000041818427,377,"(57, 118, 235, 268, 375)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1920090,True,0.9211776973255645,0.93,0.00755061972991974,30.4138126514911,,5.0,30.0,30.4138126514911
2224,0,610.0000041818427,378,"(57, 118, 235, 268, 376)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1917499,True,0.9211776973255645,0.93,0.00755061972991974,28.477520479979308,0.2483034931653079,-14.5,24.5,28.469281690973517
2225,0,610.0000041818427,379,"(57, 118, 253, 292, 377)",0.001212856276531231,0.0018430663162565277,0.0006302100397252966,51.960817775350705,0.18173160979572306,6,5.4,1911735,True,0.9211776973255645,0.93,0.00755061972991974,36.32586286827081,2.3912390618047734,13.166666666666666,33.833333333333336,36.305034851319945
2226,0,610.0000041818427,380,"(57, 118, 253, 278, 378)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1917402,True,0.9211776973255645,0.93,0.0,32.32622292769257,0.1749927376961337,18.5,26.5,32.31872522238462
2227,0,610.0000041818427,381,"(57, 118, 253, 379)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1916670,True,0.9211776973255645,0.93,0.0,32.351144273454295,1.344220367458716,20.5,25.0,32.33032632065442
2228,0,610.0000041818427,382,"(57, 118, 235, 268, 355, 380)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1908704,True,0.9211776973255645,0.93,0.0,48.02082881417188,,-25.0,41.0,48.02082881417188
2229,0,610.0000041818427,384,"(57, 118, 235, 268, 382)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1923209,True,0.9211776973255645,0.93,0.0,47.12748667179272,,-14.0,45.0,47.12748667179272
2230,0,610.0000041818427,385,"(57, 118, 235, 268, 383)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1898033,True,0.9211776973255645,0.93,0.0,41.23105625617661,,-10.0,40.0,41.23105625617661
2231,0,610.0000041818427,386,"(57, 118, 253, 381, 384)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1922567,True,0.9211776973255645,0.93,0.0,27.96516512723253,0.9481976656978053,12.5,25.0,27.95084971874737
2232,0,610.0000041818427,387,"(57, 118, 253, 278, 385)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1925971,True,0.9211776973255645,0.93,0.0,37.860207471160244,0.457581120026007,27.5,26.0,37.84507894033252
2233,0,610.0000041818427,389,"(57, 118, 253, 278, 387)",0.0004042854255104103,0.0006143554387521759,0.00021007001324176557,51.96081777535072,0.18173158530795505,2,1.8,1920854,True,0.9211776973255645,0.93,0.0,41.83845433812729,0.29576543556695684,38.0,17.5,41.8359892915179
2234,0,610.0000041818427,390,"(57, 118, 235, 388)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1921063,True,0.9211776973255645,0.93,0.0,50.53711507397311,,23.0,45.0,50.53711507397311
2235,0,610.0000041818427,391,"(57, 118, 253, 278, 389)",0.00020214271275520516,0.00030717771937608794,0.00010503500662088278,51.96081777535072,0.18173154857631543,1,0.9,1920134,True,0.9211776973255645,0.93,0.0,26.92582403567252,,23.0,14.0,26.92582403567252
